customer_id,first_purchase_date,last_purchase_date,tenure_days,days_since_last_purchase,churn_flag
16821,2010-11-23,2010-11-23,0,381,1
16822,2010-01-22,2010-01-22,0,686,1
16823,2009-12-02,2011-04-26,510,227,1
16824,2010-11-11,2011-11-24,378,15,0
16825,2010-06-23,2011-11-01,496,38,0
16826,2011-10-19,2011-10-19,0,51,0
16827,2010-04-29,2010-11-11,196,393,1
16828,2011-08-19,2011-09-07,19,93,1
16829,2010-11-16,2011-07-06,232,156,1
16830,2009-12-13,2011-11-01,688,38,0
16831,2010-05-24,2010-05-24,0,564,1
16832,2010-09-07,2011-06-08,274,184,1
16833,2010-03-26,2011-12-08,622,1,0
16834,2010-02-03,2011-04-26,447,227,1
16835,2010-05-19,2011-08-03,441,128,1
16836,2010-05-14,2011-10-31,535,39,0
16837,2011-04-08,2011-11-08,214,31,0
16838,2010-02-14,2011-05-26,466,197,1
16839,2010-02-11,2011-12-01,658,8,0
16840,2010-02-03,2010-04-15,71,603,1
16841,2010-01-12,2011-11-03,660,36,0
16842,2011-02-10,2011-08-31,202,100,1
16843,2009-12-10,2011-10-28,687,42,0
16844,2010-05-06,2010-05-26,20,562,1
16845,2010-03-31,2010-03-31,0,618,1
16846,2010-03-10,2011-10-20,589,50,0
16847,2010-03-31,2011-10-27,575,43,0
16848,2010-10-03,2011-10-18,380,52,0
16849,2011-06-06,2011-06-06,0,186,1
16850,2011-01-10,2011-01-10,0,333,1
16851,2011-10-19,2011-12-05,47,4,0
16852,2011-06-16,2011-11-29,166,10,0
16854,2010-03-09,2010-10-18,223,417,1
16855,2011-10-27,2011-11-16,20,23,0
16856,2010-09-23,2011-11-25,428,14,0
16857,2010-09-23,2010-09-23,0,442,1
16858,2009-12-15,2010-12-06,356,368,1
16859,2010-03-04,2011-07-18,501,144,1
16860,2010-02-15,2010-09-13,210,452,1
16861,2010-07-19,2011-10-11,449,59,0
16862,2010-01-07,2010-06-10,154,547,1
16863,2010-10-26,2011-11-08,378,31,0
16864,2010-04-20,2010-10-01,164,434,1
16865,2010-11-03,2010-11-03,0,401,1
16866,2011-07-01,2011-07-22,21,140,1
16867,2010-01-19,2010-01-19,0,689,1
16868,2010-04-25,2010-11-10,199,394,1
16869,2011-06-17,2011-11-17,153,22,0
16870,2010-08-27,2010-08-27,0,469,1
16871,2011-03-14,2011-11-17,248,22,0
16872,2010-09-02,2011-09-23,386,77,0
16873,2010-02-09,2011-12-05,664,4,0
16874,2010-11-25,2010-11-25,0,379,1
16875,2010-01-05,2011-10-03,636,67,0
16876,2010-11-01,2010-11-01,0,403,1
16877,2011-05-15,2011-11-27,196,12,0
16878,2011-09-16,2011-09-16,0,84,0
16880,2010-08-03,2011-11-09,463,30,0
16881,2011-10-04,2011-10-04,0,66,0
16882,2011-01-26,2011-10-04,251,66,0
16883,2009-12-04,2011-06-05,548,187,1
16884,2010-05-18,2011-11-02,533,37,0
16885,2010-11-19,2011-11-24,370,15,0
16886,2010-09-09,2010-09-09,0,456,1
16887,2009-12-01,2011-11-04,703,35,0
16888,2010-01-07,2010-11-04,301,400,1
16889,2010-05-23,2011-05-29,371,194,1
16890,2010-05-06,2010-08-20,106,476,1
16891,2009-12-04,2011-12-08,734,1,0
16892,2009-12-08,2011-12-08,730,1,0
16893,2010-11-28,2010-12-08,10,366,1
16894,2010-06-22,2010-07-25,33,502,1
16895,2010-02-12,2011-10-06,601,64,0
16896,2010-06-02,2010-06-02,0,555,1
16897,2011-01-30,2011-02-13,14,299,1
16898,2010-05-12,2011-11-13,550,26,0
16899,2010-11-07,2011-12-02,390,7,0
16900,2011-10-07,2011-11-23,47,16,0
16901,2009-12-10,2009-12-10,0,729,1
16902,2011-08-15,2011-08-15,0,116,1
16903,2010-10-20,2011-11-10,386,29,0
16904,2010-10-24,2011-12-05,407,4,0
16905,2009-12-10,2011-12-04,724,5,0
16906,2010-05-13,2011-09-19,494,81,0
16907,2010-07-01,2011-11-10,497,29,0
16908,2009-12-17,2009-12-17,0,722,1
16909,2011-09-28,2011-09-28,0,72,0
16910,2011-09-09,2011-12-05,87,4,0
16911,2010-02-16,2010-03-14,26,635,1
16912,2009-12-09,2011-11-11,702,28,0
16913,2010-02-26,2011-02-22,361,290,1
16914,2011-11-03,2011-11-03,0,36,0
16915,2010-05-19,2011-11-30,560,9,0
16916,2010-10-20,2011-11-16,392,23,0
16917,2010-03-17,2011-03-08,356,276,1
16918,2009-12-03,2011-10-21,687,49,0
16919,2010-08-19,2011-07-06,321,156,1
16920,2010-10-24,2010-10-24,0,411,1
16921,2010-04-18,2011-10-09,539,61,0
16922,2010-05-16,2010-05-16,0,572,1
16923,2010-01-31,2011-11-27,665,12,0
16924,2011-09-16,2011-11-18,63,21,0
16925,2010-06-17,2010-06-17,0,540,1
16926,2010-07-01,2010-12-03,155,371,1
16927,2010-12-13,2011-08-16,246,115,1
16928,2010-02-03,2011-09-20,594,80,0
16929,2011-07-07,2011-12-06,152,3,0
16930,2011-10-02,2011-11-13,42,26,0
16931,2010-11-07,2011-12-04,392,5,0
16932,2010-05-17,2011-10-17,518,53,0
16933,2009-12-09,2011-12-08,729,1,0
16934,2010-03-28,2011-10-16,567,54,0
16935,2010-10-14,2010-11-23,40,381,1
16936,2010-11-19,2011-11-14,360,25,0
16937,2010-07-28,2010-07-28,0,499,1
16938,2010-02-17,2011-12-01,652,8,0
16939,2010-02-28,2010-08-08,161,488,1
16940,2009-12-08,2011-10-18,679,52,0
16941,2010-04-07,2010-04-07,0,611,1
16942,2011-04-26,2011-11-27,215,12,0
16943,2010-03-25,2011-05-12,413,211,1
16944,2010-04-09,2010-04-09,0,609,1
16945,2009-12-09,2011-11-18,709,21,0
16946,2010-03-02,2010-11-21,264,383,1
16947,2010-03-03,2011-04-18,411,235,1
16948,2010-02-21,2011-07-24,518,138,1
16949,2011-01-27,2011-12-06,313,3,0
16950,2010-01-24,2011-10-14,628,56,0
16951,2011-02-08,2011-07-28,170,134,1
16952,2009-12-11,2011-08-22,619,109,1
16953,2011-11-09,2011-11-09,0,30,0
16954,2010-01-18,2011-12-09,690,0,0
16955,2010-01-31,2011-06-08,493,184,1
16956,2011-11-22,2011-11-22,0,17,0
16957,2011-03-03,2011-04-14,42,239,1
16958,2010-09-30,2010-09-30,0,435,1
16959,2011-09-13,2011-09-13,0,87,0
16960,2010-03-02,2011-11-01,609,38,0
16961,2010-06-25,2011-08-15,416,116,1
16962,2010-10-26,2010-10-26,0,409,1
16963,2011-06-05,2011-06-05,0,187,1
16964,2009-12-06,2009-12-06,0,733,1
16965,2011-04-27,2011-04-27,0,226,1
16966,2011-04-13,2011-12-01,232,8,0
16967,2011-06-03,2011-06-03,0,189,1
16968,2011-08-24,2011-12-05,103,4,0
16969,2011-06-01,2011-10-31,152,39,0
16970,2010-03-23,2010-03-23,0,626,1
16971,2011-11-01,2011-11-01,0,38,0
16972,2010-09-09,2010-11-22,74,382,1
16973,2010-11-18,2010-11-18,0,386,1
16974,2010-05-24,2010-07-05,42,522,1
16975,2010-07-22,2010-10-12,82,423,1
16976,2011-03-17,2011-03-17,0,267,1
16977,2010-03-18,2010-11-09,236,395,1
16978,2010-02-11,2011-09-23,589,77,0
16979,2010-09-15,2011-12-06,447,3,0
16980,2010-10-07,2011-03-29,173,255,1
16982,2011-10-10,2011-10-10,0,60,0
16983,2010-09-19,2011-11-27,434,12,0
16984,2010-03-07,2011-09-12,554,88,0
16985,2009-12-10,2011-11-22,712,17,0
16986,2010-02-04,2011-11-10,644,29,0
16987,2009-12-02,2011-12-06,734,3,0
16988,2010-11-25,2011-12-04,374,5,0
16989,2011-07-12,2011-12-02,143,7,0
16990,2010-10-13,2011-05-05,204,218,1
16991,2010-10-14,2010-10-14,0,421,1
16992,2010-02-11,2011-11-29,656,10,0
16993,2010-05-12,2010-09-02,113,463,1
16996,2010-10-18,2011-11-09,387,30,0
16997,2011-01-18,2011-02-24,37,288,1
16998,2010-09-21,2011-07-13,295,149,1
16999,2011-09-26,2011-11-16,51,23,0
17000,2010-10-27,2010-11-08,12,396,1
17001,2010-03-25,2011-12-09,624,0,0
17002,2010-03-08,2011-09-15,556,85,0
17003,2010-05-10,2010-11-02,176,402,1
17004,2010-10-11,2011-10-24,378,46,0
17005,2010-04-30,2010-08-26,118,470,1
17006,2010-03-05,2011-12-05,640,4,0
17007,2010-09-28,2011-10-20,387,50,0
17008,2010-10-06,2010-10-06,0,429,1
17009,2010-06-06,2010-06-06,0,551,1
17010,2011-11-21,2011-11-21,0,18,0
17011,2010-02-26,2011-11-09,621,30,0
17012,2009-12-14,2009-12-14,0,725,1
17014,2011-10-04,2011-12-01,58,8,0
17015,2011-06-07,2011-11-11,157,28,0
17016,2010-05-12,2010-05-12,0,576,1
17017,2009-12-03,2011-12-07,734,2,0
17018,2009-12-05,2011-10-30,694,40,0
17019,2009-12-02,2011-11-28,726,11,0
17020,2010-03-03,2010-06-15,104,542,1
17021,2010-04-29,2010-09-23,147,442,1
17022,2010-10-03,2011-11-08,401,31,0
17023,2010-01-11,2010-10-18,280,417,1
17024,2011-07-05,2011-10-25,112,45,0
17025,2010-03-08,2011-10-10,581,60,0
17026,2010-10-18,2011-06-07,232,185,1
17027,2009-12-10,2011-09-22,651,78,0
17028,2009-12-18,2010-05-07,140,581,1
17029,2010-02-14,2011-08-21,553,110,1
17030,2011-10-07,2011-10-07,0,63,0
17031,2010-05-07,2011-11-28,570,11,0
17032,2009-12-10,2010-06-10,182,547,1
17033,2010-11-07,2011-09-14,311,86,0
17034,2010-07-14,2011-11-23,497,16,0
17035,2009-12-03,2011-04-08,491,245,1
17036,2010-11-21,2010-11-21,0,383,1
17037,2011-09-13,2011-09-13,0,87,0
17038,2010-10-20,2011-11-09,385,30,0
17039,2010-04-14,2010-04-14,0,604,1
17040,2010-06-07,2011-07-25,413,137,1
17041,2010-04-18,2011-11-13,574,26,0
17042,2011-04-06,2011-12-07,245,2,0
17043,2009-12-09,2011-11-07,698,32,0
17044,2009-12-07,2011-11-14,707,25,0
17045,2010-10-06,2011-08-18,316,113,1
17046,2010-03-29,2011-07-05,463,157,1
17047,2009-12-08,2011-09-15,646,85,0
17048,2010-01-18,2011-08-14,573,117,1
17049,2010-03-04,2011-12-07,643,2,0
17050,2010-01-26,2011-09-04,586,96,1
17051,2010-03-21,2011-05-29,434,194,1
17052,2011-11-11,2011-11-11,0,28,0
17053,2011-08-01,2011-08-01,0,130,1
17054,2011-04-08,2011-11-11,217,28,0
17055,2010-09-20,2010-09-20,0,445,1
17056,2009-12-01,2009-12-01,0,738,1
17057,2010-04-22,2010-04-22,0,596,1
17058,2011-04-14,2011-09-19,158,81,0
17059,2010-01-26,2011-11-10,653,29,0
17060,2011-03-18,2011-03-18,0,266,1
17061,2011-04-21,2011-09-27,159,73,0
17062,2010-09-26,2011-01-30,126,313,1
17063,2009-12-01,2011-11-18,717,21,0
17064,2011-01-16,2011-10-12,269,58,0
17065,2010-03-12,2010-03-12,0,637,1
17066,2009-12-13,2009-12-13,0,726,1
17067,2009-12-08,2009-12-15,7,724,1
17068,2010-03-28,2011-11-27,609,12,0
17069,2009-12-03,2011-11-11,708,28,0
17070,2010-10-25,2011-08-17,296,114,1
17071,2010-01-24,2011-11-11,656,28,0
17072,2010-03-24,2010-03-24,0,625,1
17073,2011-08-22,2011-11-22,92,17,0
17074,2010-05-26,2010-05-26,0,562,1
17075,2009-12-14,2011-11-22,708,17,0
17076,2009-12-04,2011-11-03,699,36,0
17077,2010-05-10,2010-05-10,0,578,1
17078,2011-11-03,2011-11-03,0,36,0
17079,2011-09-22,2011-09-22,0,78,0
17080,2010-07-01,2011-11-17,504,22,0
17081,2010-02-22,2011-11-14,630,25,0
17082,2009-12-15,2011-11-06,691,33,0
17083,2010-02-09,2011-08-22,559,109,1
17084,2010-11-08,2011-11-04,361,35,0
17085,2009-12-06,2011-08-08,610,123,1
17086,2011-10-07,2011-12-02,56,7,0
17087,2009-12-02,2009-12-02,0,737,1
17088,2011-03-31,2011-11-11,225,28,0
17089,2010-11-18,2010-11-18,0,386,1
17090,2010-07-19,2011-12-05,504,4,0
17091,2009-12-16,2011-12-07,721,2,0
17092,2010-02-02,2011-10-20,625,50,0
17093,2010-04-26,2010-04-26,0,592,1
17094,2010-10-12,2011-01-21,101,322,1
17095,2009-12-15,2011-11-17,702,22,0
17096,2010-06-02,2011-11-24,540,15,0
17097,2010-10-05,2011-12-07,428,2,0
17098,2010-06-17,2010-11-23,159,381,1
17099,2010-06-24,2010-06-24,0,533,1
17100,2011-11-21,2011-11-21,0,18,0
17101,2010-06-07,2011-11-29,540,10,0
17102,2011-03-23,2011-03-23,0,261,1
17103,2009-12-17,2009-12-17,0,722,1
17104,2010-10-12,2010-10-12,0,423,1
17105,2011-02-06,2011-07-03,147,159,1
17106,2010-11-15,2010-11-15,0,389,1
17107,2010-01-31,2011-11-06,644,33,0
17108,2010-02-14,2010-02-14,0,663,1
17109,2010-07-30,2011-11-10,468,29,0
17110,2010-04-08,2011-06-27,445,165,1
17111,2010-10-10,2011-10-23,378,47,0
17112,2010-07-25,2010-07-25,0,502,1
17113,2010-01-11,2010-05-14,123,574,1
17114,2011-01-09,2011-12-04,329,5,0
17115,2009-12-05,2011-12-01,726,8,0
17116,2010-03-01,2010-03-01,0,648,1
17117,2011-02-24,2011-02-24,0,288,1
17118,2011-01-26,2011-01-26,0,317,1
17119,2011-10-11,2011-12-06,56,3,0
17120,2011-04-20,2011-04-20,0,233,1
17121,2010-11-02,2010-11-02,0,402,1
17122,2010-07-28,2011-08-12,380,119,1
17123,2010-05-16,2011-07-01,411,161,1
17124,2011-06-07,2011-06-07,0,185,1
17125,2011-10-20,2011-10-20,0,50,0
17126,2010-08-31,2011-07-10,313,152,1
17127,2009-12-04,2010-10-07,307,428,1
17128,2011-01-09,2011-01-09,0,334,1
17129,2010-07-07,2010-07-07,0,520,1
17131,2011-09-25,2011-12-04,70,5,0
17132,2010-08-08,2010-09-13,36,452,1
17133,2010-03-21,2011-11-24,613,15,0
17134,2010-09-23,2011-08-25,336,106,1
17135,2010-05-09,2011-11-23,563,16,0
17136,2010-02-15,2010-02-15,0,662,1
17137,2010-01-31,2010-10-19,261,416,1
17138,2010-02-04,2011-03-09,398,275,1
17139,2010-01-11,2011-11-24,682,15,0
17140,2011-04-06,2011-04-06,0,247,1
17141,2010-01-24,2010-10-17,266,418,1
17142,2010-01-24,2011-04-14,445,239,1
17143,2010-07-12,2010-10-18,98,417,1
17144,2011-09-16,2011-12-08,83,1,0
17145,2010-02-19,2010-07-15,146,512,1
17146,2010-02-02,2011-08-26,570,105,1
17147,2010-01-11,2011-11-17,675,22,0
17148,2011-10-19,2011-10-19,0,51,0
17149,2010-09-14,2010-09-14,0,451,1
17150,2009-12-06,2010-11-28,357,376,1
17151,2009-12-04,2009-12-04,0,735,1
17152,2010-10-10,2011-05-29,231,194,1
17153,2011-11-15,2011-11-15,0,24,0
17154,2011-09-25,2011-09-25,0,75,0
17155,2009-12-03,2011-11-22,719,17,0
17156,2010-08-05,2010-08-05,0,491,1
17157,2009-12-04,2011-12-02,728,7,0
17158,2010-03-07,2011-11-07,610,32,0
17159,2010-03-04,2011-11-18,624,21,0
17160,2009-12-04,2011-11-08,704,31,0
17161,2010-09-21,2010-09-21,0,444,1
17162,2011-02-07,2011-11-11,277,28,0
17163,2010-02-02,2011-11-18,654,21,0
17164,2011-03-11,2011-11-07,241,32,0
17165,2009-12-11,2011-02-28,444,284,1
17166,2011-05-20,2011-11-01,165,38,0
17167,2010-09-20,2010-11-25,66,379,1
17168,2010-07-29,2010-07-29,0,498,1
17169,2010-05-10,2011-10-13,521,57,0
17170,2010-11-15,2010-11-30,15,374,1
17171,2010-02-16,2011-02-23,372,289,1
17172,2009-12-13,2011-09-22,648,78,0
17173,2011-07-31,2011-12-04,126,5,0
17174,2011-05-06,2011-05-06,0,217,1
17175,2011-02-16,2011-10-26,252,44,0
17176,2010-01-31,2011-05-22,476,201,1
17177,2010-07-22,2010-07-22,0,505,1
17178,2009-12-08,2009-12-08,0,731,1
17179,2010-05-26,2011-06-14,384,178,1
17180,2010-01-21,2011-10-14,631,56,0
17181,2010-04-23,2011-10-13,538,57,0
17182,2009-12-21,2010-10-13,296,422,1
17183,2011-08-26,2011-12-02,98,7,0
17184,2009-12-09,2010-05-19,161,569,1
17185,2010-04-20,2010-04-27,7,591,1
17186,2011-10-10,2011-10-24,14,46,0
17187,2010-07-01,2011-04-27,300,226,1
17188,2009-12-08,2011-11-28,720,11,0
17189,2009-12-02,2011-08-25,631,106,1
17190,2010-03-05,2011-10-12,586,58,0
17191,2009-12-01,2011-11-11,710,28,0
17192,2010-06-21,2010-06-21,0,536,1
17193,2009-12-02,2011-11-04,702,35,0
17194,2010-06-27,2011-03-11,257,273,1
17195,2010-02-22,2010-02-22,0,655,1
17196,2010-10-08,2010-10-08,0,427,1
17197,2011-11-10,2011-11-10,0,29,0
17198,2010-12-03,2011-11-16,348,23,0
17199,2010-05-06,2010-05-06,0,582,1
17200,2010-02-25,2010-11-17,265,387,1
17201,2010-02-10,2011-10-17,614,53,0
17202,2010-10-15,2010-10-15,0,420,1
17203,2010-11-16,2011-11-04,353,35,0
17204,2010-06-10,2011-06-17,372,175,1
17205,2010-05-24,2011-10-17,511,53,0
17206,2011-10-17,2011-10-17,0,53,0
17207,2010-02-25,2010-02-25,0,652,1
17208,2010-11-09,2010-11-09,0,395,1
17209,2009-12-03,2010-02-28,87,649,1
17210,2010-11-12,2010-11-12,0,392,1
17211,2009-12-13,2011-11-13,700,26,0
17212,2010-08-10,2011-03-31,233,253,1
17213,2009-12-15,2011-10-30,684,40,0
17214,2010-12-15,2011-10-10,299,60,0
17215,2010-09-01,2010-09-01,0,464,1
17216,2010-06-03,2010-06-03,0,554,1
17217,2010-03-30,2011-04-19,385,234,1
17218,2010-01-25,2011-12-05,679,4,0
17219,2010-10-19,2011-11-08,385,31,0
17220,2010-01-20,2011-11-15,664,24,0
17221,2010-04-11,2011-12-02,600,7,0
17222,2010-01-10,2011-10-05,633,65,0
17223,2010-11-29,2011-02-02,65,310,1
17224,2010-07-26,2010-07-26,0,501,1
17225,2010-05-07,2010-05-07,0,581,1
17226,2010-02-12,2011-02-04,357,308,1
17227,2010-01-15,2011-11-21,675,18,0
17228,2010-03-12,2011-11-24,622,15,0
17229,2011-07-20,2011-09-04,46,96,1
17230,2009-12-08,2011-03-20,467,264,1
17231,2009-12-07,2011-11-27,720,12,0
17232,2011-11-25,2011-12-07,12,2,0
17233,2009-12-15,2011-11-04,689,35,0
17234,2011-06-10,2011-06-10,0,182,1
17235,2010-06-04,2011-11-14,528,25,0
17236,2010-03-07,2011-11-27,630,12,0
17237,2010-11-23,2011-11-28,370,11,0
17238,2009-12-01,2011-12-07,736,2,0
17239,2010-07-01,2011-01-31,214,312,1
17240,2010-04-22,2010-04-22,0,596,1
17241,2010-02-15,2010-11-19,277,385,1
17242,2010-01-24,2011-08-23,576,108,1
17243,2009-12-01,2011-12-08,737,1,0
17244,2009-12-06,2011-10-17,680,53,0
17245,2010-01-19,2011-05-19,485,204,1
17246,2009-12-01,2010-06-11,192,546,1
17247,2011-11-24,2011-11-24,0,15,0
17248,2010-08-15,2011-08-11,361,120,1
17249,2010-10-07,2010-10-07,0,428,1
17250,2011-03-23,2011-12-06,258,3,0
17251,2009-12-15,2010-12-12,362,362,1
17252,2011-06-06,2011-08-15,70,116,1
17253,2011-11-21,2011-11-21,0,18,0
17254,2010-11-03,2011-12-05,397,4,0
17255,2010-09-19,2011-10-30,406,40,0
17256,2010-04-18,2011-08-24,493,107,1
17257,2010-09-29,2010-09-29,0,436,1
17258,2010-02-12,2010-11-08,269,396,1
17259,2010-02-22,2011-07-14,507,148,1
17260,2010-10-24,2010-10-24,0,411,1
17261,2010-07-18,2010-07-18,0,509,1
17262,2009-12-15,2011-10-18,672,52,0
17263,2011-05-15,2011-05-15,0,208,1
17264,2010-10-11,2010-10-11,0,424,1
17265,2011-06-12,2011-07-24,42,138,1
17266,2010-03-09,2011-12-07,638,2,0
17267,2011-08-04,2011-08-04,0,127,1
17268,2009-12-08,2011-08-24,624,107,1
17269,2010-11-19,2010-11-19,0,385,1
17270,2009-12-07,2010-08-27,263,469,1
17271,2009-12-03,2009-12-03,0,736,1
17272,2011-03-22,2011-10-28,220,42,0
17273,2010-10-11,2010-10-11,0,424,1
17274,2010-11-09,2011-11-04,360,35,0
17275,2010-11-21,2010-11-21,0,383,1
17276,2010-11-02,2010-11-02,0,402,1
17277,2011-01-21,2011-04-26,95,227,1
17278,2010-05-23,2011-04-12,324,241,1
17279,2011-10-13,2011-10-13,0,57,0
17280,2010-09-27,2010-09-27,0,438,1
17281,2010-02-04,2010-11-30,299,374,1
17282,2010-06-09,2011-08-01,418,130,1
17283,2010-11-26,2010-11-26,0,378,1
17284,2010-09-20,2011-10-10,385,60,0
17285,2010-02-14,2010-03-21,35,628,1
17286,2010-11-04,2011-11-18,379,21,0
17287,2009-12-03,2011-11-13,710,26,0
17288,2010-11-10,2011-11-30,385,9,0
17289,2010-03-08,2011-11-08,610,31,0
17290,2009-12-13,2011-12-06,723,3,0
17291,2011-02-04,2011-02-04,0,308,1
17292,2010-05-09,2010-08-24,107,472,1
17293,2009-12-03,2011-12-01,728,8,0
17294,2010-02-08,2010-02-08,0,669,1
17295,2011-10-06,2011-11-11,36,28,0
17296,2009-12-09,2009-12-09,0,730,1
17297,2011-11-22,2011-11-22,0,17,0
17298,2010-03-08,2011-08-30,540,101,1
17299,2010-08-15,2011-11-28,470,11,0
17300,2010-08-15,2010-11-14,91,390,1
17301,2010-03-25,2011-11-18,603,21,0
17302,2011-02-07,2011-11-25,291,14,0
17303,2010-12-13,2010-12-13,0,361,1
17304,2010-06-23,2010-06-23,0,534,1
17305,2010-03-01,2010-03-01,0,648,1
17306,2010-11-01,2011-11-29,393,10,0
17307,2010-01-19,2010-11-09,294,395,1
17308,2010-09-13,2010-11-11,59,393,1
17309,2010-02-04,2011-09-05,578,95,1
17310,2010-06-23,2010-11-17,147,387,1
17311,2010-02-03,2011-09-22,596,78,0
17312,2011-07-03,2011-07-24,21,138,1
17313,2011-11-08,2011-11-08,0,31,0
17314,2009-12-03,2011-11-15,712,24,0
17315,2010-09-27,2011-12-08,437,1,0
17316,2010-10-15,2010-10-15,0,420,1
17317,2011-09-11,2011-10-24,43,46,0
17318,2009-12-14,2009-12-14,0,725,1
17319,2010-02-08,2010-02-08,0,669,1
17320,2010-01-21,2011-08-31,587,100,1
17321,2010-05-11,2011-12-01,569,8,0
17322,2009-12-03,2010-11-28,360,376,1
17323,2010-01-10,2011-11-24,683,15,0
17324,2009-12-18,2011-11-22,704,17,0
17325,2010-03-08,2011-03-04,361,280,1
17326,2010-06-28,2010-10-27,121,408,1
17327,2010-05-26,2010-10-26,153,409,1
17328,2010-02-04,2010-02-04,0,673,1
17329,2009-12-03,2011-11-25,722,14,0
17330,2010-03-02,2011-11-17,625,22,0
17331,2011-08-08,2011-08-08,0,123,1
17332,2010-02-21,2010-06-29,128,528,1
17333,2011-09-15,2011-09-15,0,85,0
17334,2010-10-29,2011-02-10,104,302,1
17335,2010-01-24,2010-11-21,301,383,1
17336,2010-08-24,2010-08-24,0,472,1
17337,2011-02-02,2011-07-11,159,151,1
17338,2010-03-10,2011-11-22,622,17,0
17339,2010-07-18,2011-09-06,415,94,1
17340,2010-02-14,2011-11-10,634,29,0
17341,2010-06-17,2011-07-06,384,156,1
17342,2010-02-08,2010-11-25,290,379,1
17343,2009-12-03,2010-12-19,381,355,1
17344,2009-12-11,2011-10-24,682,46,0
17345,2009-12-01,2011-11-24,723,15,0
17346,2010-04-18,2011-12-06,597,3,0
17347,2011-09-14,2011-09-14,0,86,0
17348,2010-03-10,2011-11-25,625,14,0
17349,2010-03-18,2011-06-13,452,179,1
17350,2010-02-01,2011-12-01,668,8,0
17351,2009-12-10,2011-11-03,693,36,0
17352,2010-01-12,2010-01-12,0,696,1
17353,2010-03-25,2011-08-02,495,129,1
17354,2010-10-07,2011-10-20,378,50,0
17355,2010-11-18,2010-11-18,0,386,1
17356,2010-01-20,2011-02-01,377,311,1
17357,2011-11-15,2011-11-15,0,24,0
17358,2010-02-24,2011-02-09,350,303,1
17359,2010-03-01,2011-11-28,637,11,0
17360,2010-10-01,2011-11-22,417,17,0
17361,2010-02-01,2011-10-21,627,49,0
17362,2010-01-06,2011-04-14,463,239,1
17363,2010-11-02,2010-11-09,7,395,1
17364,2009-12-07,2011-12-09,732,0,0
17365,2010-02-01,2011-11-27,664,12,0
17366,2010-09-09,2010-10-03,24,432,1
17367,2011-04-15,2011-04-15,0,238,1
17368,2009-12-15,2011-11-16,701,23,0
17369,2010-09-10,2010-09-10,0,455,1
17370,2011-06-23,2011-09-28,97,72,0
17371,2009-12-08,2011-11-22,714,17,0
17372,2009-12-03,2011-10-30,696,40,0
17373,2010-02-28,2011-10-30,609,40,0
17374,2010-11-09,2011-05-05,177,218,1
17375,2010-10-04,2011-05-24,232,199,1
17376,2010-07-05,2011-09-30,452,70,0
17377,2009-12-02,2011-11-16,714,23,0
17378,2010-11-30,2010-11-30,0,374,1
17379,2011-11-28,2011-11-28,0,11,0
17380,2010-06-23,2010-10-01,100,434,1
17381,2010-06-09,2011-12-01,540,8,0
17382,2010-05-19,2011-10-05,504,65,0
17383,2010-09-12,2011-12-05,449,4,0
17384,2010-08-29,2011-11-20,448,19,0
17385,2011-11-25,2011-11-25,0,14,0
17386,2010-11-19,2011-12-02,378,7,0
17387,2011-11-06,2011-11-20,14,19,0
17388,2009-12-10,2011-09-23,652,77,0
17389,2009-12-04,2011-12-09,735,0,0
17390,2010-10-15,2010-10-15,0,420,1
17391,2011-06-28,2011-06-29,1,163,1
17392,2010-09-15,2011-02-06,144,306,1
17393,2010-08-08,2010-10-25,78,410,1
17394,2011-05-04,2011-05-04,0,219,1
17395,2010-07-19,2010-07-19,0,508,1
17396,2010-09-24,2011-10-31,402,39,0
17397,2010-10-19,2011-11-17,394,22,0
17398,2011-03-29,2011-08-17,141,114,1
17400,2009-12-17,2011-08-05,596,126,1
17401,2010-06-16,2010-06-16,0,541,1
17402,2009-12-16,2011-12-05,719,4,0
17403,2010-09-15,2011-11-03,414,36,0
17404,2010-01-07,2011-12-05,697,4,0
17405,2011-07-12,2011-12-08,149,1,0
17406,2009-12-06,2011-01-10,400,333,1
17407,2010-10-24,2010-10-24,0,411,1
17408,2010-07-13,2011-06-29,351,163,1
17409,2009-12-11,2011-06-08,544,184,1
17410,2011-05-08,2011-11-23,199,16,0
17411,2009-12-03,2011-11-27,724,12,0
17412,2009-12-02,2011-12-07,735,2,0
17413,2010-05-19,2010-10-31,165,404,1
17414,2009-12-03,2011-10-27,693,43,0
17415,2011-09-21,2011-09-21,0,79,0
17416,2009-12-14,2011-11-10,696,29,0
17417,2010-06-09,2010-06-09,0,548,1
17418,2010-11-17,2011-10-28,345,42,0
17419,2010-01-25,2011-11-28,672,11,0
17420,2010-11-03,2011-10-20,351,50,0
17421,2009-12-04,2010-11-18,349,386,1
17422,2010-06-23,2011-11-23,518,16,0
17423,2010-11-11,2011-10-24,347,46,0
17425,2011-10-10,2011-11-20,41,19,0
17426,2010-02-17,2011-12-01,652,8,0
17427,2011-09-29,2011-09-29,0,71,0
17428,2009-12-01,2011-12-09,738,0,0
17429,2010-10-06,2011-08-03,301,128,1
17430,2010-08-17,2011-11-07,447,32,0
17431,2011-01-30,2011-01-30,0,313,1
17432,2009-12-03,2011-11-21,718,18,0
17433,2010-11-19,2011-09-12,297,88,0
17434,2011-09-15,2011-12-07,83,2,0
17435,2010-10-24,2010-10-24,0,411,1
